train_loss,train_acc,val_loss,val_acc,val_iou Global,val_iou Clases
0.37177687335658716,87.14261259320732,0.5597348731188547,91.86043518627297,"tensor(0.7851, device='cuda:0')","[0.8634772300720215, 0.9243205785751343, 0.5676126480102539]"
0.2504006928688771,91.51282521983302,0.5215757943335033,92.18972928741124,"tensor(0.7936, device='cuda:0')","[0.876936674118042, 0.9238993525505066, 0.5799824595451355]"
0.21592314517175829,92.53233991481544,0.5342389036502156,91.39982932591897,"tensor(0.7833, device='cuda:0')","[0.8742518424987793, 0.9114148020744324, 0.5641624927520752]"
0.19419031191516567,93.16450574132415,0.5200076230934688,91.61729804654867,"tensor(0.7867, device='cuda:0')","[0.8763455152511597, 0.9141871929168701, 0.5696141123771667]"
0.18230958641380876,93.51641916364785,0.5112893620417231,92.38748523326545,"tensor(0.7960, device='cuda:0')","[0.8599593043327332, 0.9359577894210815, 0.5920992493629456]"
0.18639497080364742,94.49073654998426,0.516821621074563,92.79589354244987,"tensor(0.8011, device='cuda:0')","[0.8613155484199524, 0.9423805475234985, 0.59968501329422]"
0.17120311006500916,94.96213241620738,0.5294268188022432,92.81378902986633,"tensor(0.8016, device='cuda:0')","[0.8665063977241516, 0.9399970769882202, 0.5982866287231445]"
0.16365273949262257,95.18829286053672,0.552140691450664,93.19231509763993,"tensor(0.8062, device='cuda:0')","[0.8724590539932251, 0.9440200924873352, 0.6020093560218811]"
0.15501924281990206,95.45621067540948,0.5307121401031812,93.56208514450188,"tensor(0.8159, device='cuda:0')","[0.8858940005302429, 0.9430792331695557, 0.6187759041786194]"
0.14606830973077464,95.72148051338615,0.5453475777591977,93.51940234701337,"tensor(0.8148, device='cuda:0')","[0.8857519030570984, 0.942317545413971, 0.6163738965988159]"
