train_loss,train_acc,val_loss,val_acc,val_iou Global,val_iou Clases
0.5268286199183078,80.99654167151203,0.30609339386934326,90.35564374804198,"tensor(0.7567, device='cuda:0')","[0.8361884355545044, 0.910537838935852, 0.5234707593917847]"
0.3028455512346448,89.81416295335053,0.2727181675533454,91.73611926952799,"tensor(0.7815, device='cuda:0')","[0.8614681959152222, 0.9229187965393066, 0.5602566599845886]"
0.2537207604260058,91.36838727993207,0.27014408225104924,92.09967668193923,"tensor(0.7883, device='cuda:0')","[0.8690444827079773, 0.9259666204452515, 0.5697566866874695]"
0.21860257564364252,92.41405275419697,0.2841839870171888,91.96094484257519,"tensor(0.7860, device='cuda:0')","[0.8666152358055115, 0.9238351583480835, 0.567538857460022]"
0.18750211362903182,93.37957046960749,0.2989284165558361,91.25493176300125,"tensor(0.7741, device='cuda:0')","[0.8611326813697815, 0.9152007699012756, 0.5460590720176697]"
0.18672098823495814,94.50525201508701,0.2925729120061511,91.59057923128134,"tensor(0.7778, device='cuda:0')","[0.8496710062026978, 0.9268923401832581, 0.5568935871124268]"
0.1785840672012922,94.72844145778713,0.3041769154369831,91.85953368120823,"tensor(0.7788, device='cuda:0')","[0.8412360548973083, 0.9363792538642883, 0.5586429834365845]"
0.1618274515545046,95.2640293128794,0.30765245482325554,92.49866405923663,"tensor(0.7894, device='cuda:0')","[0.8626541495323181, 0.9363035559654236, 0.5690990686416626]"
0.14763305676547256,95.70543205732692,0.3166312475999196,92.833997428467,"tensor(0.7946, device='cuda:0')","[0.87205570936203, 0.9371821284294128, 0.5747093558311462]"
0.14044855734383738,95.92735463740179,0.35479058094677474,92.3928922240497,"tensor(0.7829, device='cuda:0')","[0.8705049157142639, 0.9307128190994263, 0.5474364161491394]"
